word,phonetic,translation,part_of_speech
because,,因为,conj
july,,七月,n
educate,,教育；培养；训练,v
rat,,鼠,n
excellent,,优秀的；卓越的；杰出的,adj
pool,,池塘；水池；游泳池；一摊；一片,n
lighting,,照明；照明设备；光线,n
airport,,机场；航空港,n
exam,,考试；试题；检查；调查,n
stop,,[stopped-stopped；stopping]　停止；中断；塞住；堵塞；阻止；阻挠；逗留；歇宿,v
science,,科学；学科,n
poster,,招贴；海报；广告,n
hobby,,业余爱好；嗜好,n
june,,六月,n
southern,,南方的；南部的,adj
forest,,森林；林木,n
throat,,咽喉；嗓子,n
least,,最少；最小 adj. 最少的；最小的；最不重要的,adv
immediately,,立即；马上；直接地；紧接着地,adv
pork,,猪肉,n
symphony,,交响乐；交响曲；和谐；协调,n
dollar,,美元；元,n
sleep,,n&v.  [slept-slept]　睡,
hungry,,饥饿的；感到饿的；渴望得到的,adj
french,,法国人,n
vocabulary,,词汇；词汇量；词汇表,n
refuse,,拒绝；不接受；谢绝,v
retire,,退休；退役；退下；退出；退却；撤退；就寝,v
aggressive,,侵犯的；侵略的；挑衅的；敢作敢为的；有进取心的,adj
close,,接近地；接近地 adj. 密切的；亲密的；近的；接近的；严密的；仔细的；不通风的；闷的；密切的；亲密的；近的；接近的；严密的；仔细的；不通风的；闷的 n.  结束；终止；结束；终止,adv
chemistry,,化学,n
sweep,,[swept-swept] 扫；打扫；拂；扫过；掠过,v
unfriendly,,不友好的；冷漠的,adj
fourteenth,,第十四 n.  十四分之一,num
learn,,[learnt/learned-learnt/learned]　学；学习；获悉；了解；记住；认识到,v
photo,,照片,n
swing,,[swang-swung] 摇摆；摇荡；回转；旋转；突然转向,v
handbag,,手提包,n
fast,,快地；牢固地 adj. 　快的；迅速的；敏捷的,adv
move,,移动；搬动；搬；动摇；使改变主意；感动；激起；进展；发展,v
sweet,,甜的；和蔼的；温柔的；可爱的；讨人喜欢的；芳香的；悦耳的；悦目的,adj
thirtieth,,第三十 n.  三十分之一,num
couple,,使成对；结合；结婚 n. 夫妻；情侣；数个,v
communicate,,通信；沟通；传达；传播；传染,v
rural,,乡村的；农村的,adj
red,,红色的 n.  红色；红颜料,adj
spring,,春天；春季；弹簧；发条；泉；跳；跃,n
act,,行动；做事；表现；起作用；扮演；表演,v
post,,职位；岗位；柱；标杆；起点或终点标志,n
duck,,鸭子似的突然扎入水中；突然低下 n. 鸭；鸭肉,vi
leave,,[left-left] 离开；出发；留下；遗留；遗忘；听任；让；交托；委托,v
finish,,完成；结束 n.  结束；末尾；最后阶段,v
add,,添加；增加；把…加起来；计算…的总和,v
computer,,计算机；电脑,n
cruel,,残忍的；残暴的,adj
its,,它的,pron
ninth,,第九 n.  九分之一,num
often,,常常；经常,adv
insist,,坚持要求；强调；坚决主张；坚持说；固执地声称,v
seventeenth,,第十七 n.  十七分之一,num
article,,一件；物件；商品；文章；论文；条款；条文；规定；冠词,n
shelf,,架子；搁板,n
ache,,痛；疼痛；渴望 n.  疼痛,v
shell,,剥…的壳；炮击 n. 壳；贝壳；外壳；框架；炮弹,v
therefore,,因此；所以,adv
exchange,,调换；交换；互换；交易所；兑换；兑换率,"v,n"
hardly,,几乎不；简直不；刚刚；仅仅,adv
bored,,无聊的；无趣的；厌烦的,adj
useful,,有用的；有益的,adj
trust,,信任；信赖；希望；想；确信；托付；对…放心 n. 信任；信赖；受托,v
blackboard,,黑板,n
private,,私人的；个人的；秘密的；私下的；私立的；私营的 n.  士兵；列兵,adj
choose,,[chose-chosen] 选择；挑选,v
ride,,骑；乘,v
jeans,,牛仔裤,n
prevent,,阻止；妨碍,v
behave,,表现；表现得体；有礼貌；运转；起作用,v
sorry,,对不起的；抱歉的；遗憾的；惋惜的；可怜的,adj
medal,,奖牌；奖章,n
end,,结束；终止 n. 最后部分；末尾；死亡；终止；结局；结果；目标,v
forty,,四十,num
mistake,,〔行为、看法、言辞等上的〕错误 v. 弄错；误解；误会,n
pour,,灌；倒；倾泻；流出,v
rich,,富的；有钱的；富饶的；充足的；盛产的；油腻的；浓郁的,adj
message,,信息；便条；口信；要点；要旨,n
rice,,稻；大米；米饭,n
praise,,赞扬；表扬 n.  称赞；赞美；赞美的话,v
special,,特殊的；特别的；专门的；特设的；附加的,adj
environment,,周围状况；环境,n
truth,,事实；真相；真实性；真理,n
asia,,亚洲,n
airplane,,飞机,n
pronounce,,发音；宣布；宣判,v
family,,家；家庭成员；子女；家族；氏族,n
age,,年龄；老年；时代；时期；很长的一段时间,n
gift,,礼物；赠品；天赋；才能,n
college,,大学；学院,n
popcorn,,爆米花,n
ago,,以前,adv
number,,给…编号 n. 数目；数字；号码；编号,v
punish,,惩罚；处罚,v
brave,,勇敢的；无畏的,adj
must,,必须做的事；必备之物,n
similar,,相似的；类似的,adj
shape,,形状；体形；幻象；状况；状态,n
seventy,,七十；七十个,num
nothing,,没有东西；没有事情；一点儿也没有；无关紧要的人,pron
seventh,,第七 n.  七分之一,num
spot,,地点；处所；斑点；污点；少量,n
silver,,镀银 n. 银；银器；银币,v
aid,,帮助；救助 n. 帮助；救助；助手；辅助手段,v
other,,别的；其他的；另外的；另一的；其余的,adj
singer,,歌手,n
aim,,瞄准；对准；目的是；旨在；针对；力争做到 n. 目的；目标；瞄准,v
city,,城市；都市,n
against,,逆；反；违反；对…不利；倚在；紧靠着；紧贴着；和…比；和…对照,prep
confident,,确信的；肯定的；有信心的；自信的,adj
uncle,,伯父；叔父；舅父；姑父；姨父,n
air,,天空；空气；大气；样子；神态,n
holiday,,假期；假日,n
courage,,勇气；胆量,n
local,,地方性的；本地的；局部的；狭隘的 n.  当地人；本地人,adj
encourage,,鼓励；激励；促进,v
potato,,马铃薯；土豆,n
speak,,[spoke-spoken] 说话；讲话；演说；发言；表达意见；说；讲,v
share,,分享；分担；分摊；分开 n.  一份；份儿；股份,v
restroom,,洗手间；休息室,n
polar,,地极的；近地极的；磁极的；正好相反的；截然对立的,adj
shark,,鲨鱼；勒索者；诈骗者；放高利贷的人,n
chairman,,主席；会议主持人；董事长,n
boat,,船；小船,n
future,,将来的；未来的 n.  将来；今后；前途；前景,adj
more,,更；更多 adj.  更多的；更大的,adv
shake,,n&v.  [shook-shaken] 摇动；摇；颤抖；震动,
cent,,分；分币,n
honor,,尊敬 n. 尊敬；敬意；荣誉；光荣,v
screen,,掩蔽；遮蔽；包庇；放映；播放(电视 n. 屏幕；银幕；遮蔽；屏风,v
body,,身体；躯体；躯干；主体；尸体；物体；(视作,n
cage,,笼子,n
unhealthy,,不健康的,adj
insect,,昆虫；虫,n
net,,净的；纯的 n. 网；网状系统,adj
always,,总是；无例外地；永远；始终；一直,adv
all,,完全地；十分；很 adj. 一切的；所有的；全部的；总的；整个的,adv
border,,给…加上边；围；邻接；毗连；近似；接近 n. 边；边缘；边界；边境,v
read,,[read-read]　读；阅读；朗读；宣读；读懂；观,v
below,,在…下面；到…下面；在…以下；低于,prep
already,,早已；已经,adv
shall,,modal verb. 〔某事〕必定；一定〔发生〕,
touch,,触摸；碰到；接触；涉及 n.  接触；碰到；触觉；修饰；润色；风格；手法,v
clock,,钟,n
real,,真的；真正的；真实的；现实的,adj
tool,,工具；用具；方法；手段,n
april,,四月,n
unit,,单位；单位；部件；元件；装置；单元,n
nearby,,在附近 adj. 附近的,adv
sunday,,星期日,n
model,,模型；模特儿；模范；典型,n
collect,,收集；采集；收；领取；聚集；汇集 adj.  由对方付费的,v
shame,,使蒙受羞辱 n. 羞耻；羞愧；可耻的人；遗憾的事；可惜,v
around,,在周围；在附近；到处；四周；大约 prep.  在…各处；遍及；在…四周；在,adv
pronoun,,代词,n
and,,和；与；及；那么；则；然后；接着；而且；还,conj
today,,adv&n.  今天；现今,
talented,,有才能的；有才干的；天才的,adj
predict,,预言；预测,v
saying,,话；言语；俗话；成语；格言；谚语；口头禅,n
row,,n&v.  争吵；斥责；争吵；斥责,
france,,法国,n
ok,,adv&int.  不错；很好；对吧,
raincoat,,雨衣,n
abroad,,到国外；广为流传 adj. 在国外；广泛四散,adv
fifteen,,十五,num
ant,,蚂蚁,n
pencil,,铅笔,n
specific,,特定的；特有的；明确的；具体的,adj
any,,无论哪个；无论哪些 adj.  任一的；任何的；什么；一些；丝毫的,pron
minute,,分；分钟；一会儿；片刻；此时此刻；立刻,n
super,,极好的；上等的；超级的；过分的,adj
chore,,家庭杂务；困难的工作；令人厌烦的工作,n
semester,,学期,n
until,,prep&conj.  直到…时；到…为止；直到…,
strategy,,谋略；战略；策略,n
dull,,乏味的；单调的；晦暗的；愚钝的；笨的；钝的,adj
reason,,推断；分析；推论；推理；理喻；劝告 n. 原因；理由；理性；理智,v
thought,,想法；见解；思考；思维；关心；注意；思想,n
ring,,戒指；环；圆圈；铃声；电话；团伙；帮派；拳击台；摔跤台；马戏场,n
legend,,传说；传奇人物,n
taste,,有…味道；品尝；体验；感受 n. 滋味；味觉；口味；鉴赏力；兴趣；爱好,v
ship,,用船运；装运；运送 n. 船；舰,v
anywhere,,在什么地方；在任何地方；随便什么地方,adv
professional,,职业的；专业的 n.  专业人员；自由职业者,adj
cheese,,干酪；奶酪,n
nineteenth,,第十九 n.  十九分之一,num
cake,,饼；糕；蛋糕,n
neighbor,,邻居；邻国,n
gentle,,温柔的；慈祥的；文雅的；有礼貌的；温和的；暖和的,adj
shoulder,,肩负；承担 n. 肩,v
dance,,跳舞 n. 舞；舞蹈；舞曲；舞会,v
boil,,沸腾；煮沸 n.  沸腾,v
remain,,仍然是；依旧是；留下；逗留；剩余；余留；留待,v
eye,,眼；眼睛；虹膜；眼状物,n
himself,,他自己；他亲自；他本人,pron
toilet,,厕所；盥洗室,n
envelope,,信封,n
dictionary,,词典；字典,n
slow,,慢慢地 adj. 慢的；迟钝的；不灵巧的；不忙碌的 v. 慢下来；减速,adv
turkey,,火鸡；[T-] 土耳其,n
letter,,信；函件；字母,n
tasty,,美味的；引起食欲的 n.  好吃的东西；吸引人的东西,adj
maybe,,大概；也许,adv
another,,再一个；另一个 adj.  又一的；再一个的；另一的；别的；不同的,pron
enemy,,敌人；仇敌,n
worth,,相当于…价值的；值得…的 n.  价值；财产,adj
new,,新近 adj. 新的；新鲜的；新型的；流行的；更新的,adv
helicopter,,直升机,n
are,,存在；是,v
advertisement,,广告；公告；广告活动；宣传,n
disabled,,有残疾的,adj
watermelon,,西瓜,n
arm,,以装备；提供；配备；臂；前肢；臂状物；扶手,"v,n"
popular,,流行的；通俗的；大众的；受欢迎的,adj
art,,美术；艺术；技术；技艺,n
mom,,妈妈,n
black,,黑色的；黑暗的；黑人的；不加奶的；黯淡的；毫无希望的,adj
tour,,n&v.  旅行；旅游,
call,,把…叫做；把…称为；打电话给；叫；大声说出；召唤；传唤；召开,v
calm,,镇静的；镇定的；平静的；无风的 v.  平静；镇静,adj
such,,那么 adj. 这样的；这种的；那么的；如此程度的；上述的；该,adv
kick,,n&v.  踢,
ask,,询问；问；要求,v
describe,,描写；描述；说明,v
through,,从头到尾；自 prep. 穿过；通过；在整个…期间；从头到尾；凭借；经由,adv
jazz,,爵士乐的 n. 爵士乐,adj
run,,[run-run；running] 跑；奔跑；行驶；驾驶；蔓延；伸展；操作；竞,v
either,,也 adj. 任一的；每一的,adv
view,,考虑；认为；观察；看 n. 看法；观点；视野；眼界；景色；风景,v
ours,,我们的,pron
white,,白色的；白的；白种的 n.  白色；蛋白；眼白,adj
furniture,,家具,n
huge,,庞大的；巨大的,adj
yourself,,你自己；你亲自,pron
donate,,捐赠；赠送,v
helpful,,有益的；有用的；给予帮助的；肯帮忙的,adj
those,,那些,pron
worry,,担心；发愁；困扰；折磨 n.  担心；发愁；忧虑,v
imagine,,想象；设想；料想；猜想,v
town,,镇；市镇；市区；市中心,n
might,,modal verb. 可以〔用于礼貌地提出建议〕 n. 力量；威力；权力,
telephone,,打电话 n. 电话,v
girl,,姑娘；女孩；女儿,n
delicious,,美味的；芬芳的；宜人的,adj
worse,,更坏的；更糟的；更差的 n. 更差[坏]的事物 adv. 更严重地；更厉害地,adj
whatever,,无论什么；不管什么；任何…的事物；凡是…的东西,pron
camp,,露营；扎营 n. 营地；露营,v
volunteer,,自愿 n. 志愿者；志愿兵,v
museum,,博物馆,n
everywhere,,到处；各处；无论何处,adv
worst,,adv&adj.  最坏；最差；最糟,
clothing,,服装；衣着,n
aloud,,出声地；大声地,adv
shop,,商店；店铺；工厂；车间,n
christmas,,圣诞节,n
string,,弦；线；细绳；一串；一行,n
september,,九月,n
distance,,距离；间距；遥远；远方；冷淡；疏远；久远,n
color,,颜色；颜料；肤色 vt.  给…着色,n
truck,,卡车；载重汽车；敞篷货车,n
book,,预订；预约 n. 书；书籍；本子；簿册,v
show,,表明；证明；显示；出示；带领；教；告知；演出；放映；显现,v
nor,,conj&adv.  也不；也没有,
mars,,火星；战神,n
not,,不；没；不是,adv
arrive,,到达；到来；来临；达到；达成,v
street,,街道；马路,n
now,,现在；如今；此刻,adv
statement,,陈述；声明；结算单；报表,n
tuesday,,星期二,n
shoe,,鞋,n
race,,比赛；赛跑；竞争；人种；种族,n
near,,近；在近处 adj.  近的；接近的；亲近的 prep. 靠近；接近,adv
introduce,,介绍；引进；传入；提出供讨论；采用,v
war,,战争；斗争；竞争,n
way,,方法；手段；路；路线；方面；方向；习俗；作风；状况；状态,n
what,,什么；多么；何等…的事物,pron
duty,,责任；义务；职责；职务；税；关税,n
risk,,冒…的危险；使遭受危险 n. 危险；风险；引起危险的事物；冒险,v
window,,窗户；窗口,n
rise,,[rose-risen] 升起；上升；起立；起床；上涨；增加；反抗；起义,v
penny,,便士；分,n
play,,玩；游戏；演奏；播放；扮演；演出；参加；打,v
yard,,院子；场地；码,n
decide,,决定；对…作出抉择；使下决心,v
rent,,租借；租用；出租；出借 n.  租金；出租；裂缝；分歧,v
when,,什么时候；何时；在…的时候 conj.  在…时；当…时；然后,adv
fan,,煽动；激起 n. 扇子；扇形物；狂热爱好者；迷,v
anxious,,焦虑的；发愁的；令人焦急的；渴望的；急,adj
slice,,切成片；削 n.  薄片；切片；一份；部分,v
far,,远；久远；很大程度上；极 adj.  远的；远方的；久远的,adv
fat,,肥胖的；多脂肪的 n.  脂肪；肥肉,adj
catch,,[caught-caught] 抓住；接住；偶然撞见；染上；感染；赶上；追上,v
fax,,传真 n. 传真；传真电文,v
plan,,计划；打算；规划；平面图；示意图；设计图,n
case,,事例；实例；情况；事实；病例；案件；箱；盒；手提箱,n
give,,[gave-given] 给予；赠送；供给；提供；做出；发出,v
double,,双的；双重的；两倍的；加倍的；供两人用的；双人的；两面派的；虚伪的,adj
eighteen,,十八,num
phone,,打电话 n. 电话；电话机,v
comfortable,,舒适的；舒服的；宽裕的；小康的,adj
slide,,（使）滑行；（使）滑动 n. 滑梯,v
style,,风格；文体；式样；类型；流行式样；时尚,n
jungle,,丛林；密林,n
suit,,一套衣服；套,n
card,,卡；卡片；请帖；贺卡；纸牌,n
yin,,阴,n
chocolate,,巧克力；巧克力色,n
care,,关心；关怀；担心；介意 n.  照顾；护理；小心；注意；忧虑；挂念,v
study,,学习；研究；调查；细察；仔细端详 n.  学习；研究；调查；研究成果；书房,v
boss,,老板；上司；头儿,n
direct,,直接地 adj. 直接的；率直的；坦率的；顺行的 v.  把…对准；针对；管理,adv
exercise,,锻炼；运动；练习；习题；运用；行使；操练；演习,n
fever,,发热；发烧；狂热,n
supermarket,,超市,n
madam,,女士；夫人,n
kilo,,千克,n
seldom,,很少；不常,adv
physics,,物理；物理学,n
protect,,保护；保卫,v
stress,,强调；着重；重读 n. 压力；紧张；强调；重要性；重音,v
display,,n&v.  陈列；展览；显示；表现,
wet,,湿的；潮的；多雨的；雨天的 v.  把…弄湿；使潮湿,adj
born,,出生的；产生的；天生的,adj
kill,,杀死；扼杀；终止；否决；使疼痛；使非常痛苦；消磨；打发,v
wrong,,错误的；不正确的；不道德的；不正当的；不合法的 n.  错误；坏事；不公,adj
porridge,,粥；麦片粥,n
shirt,,衬衫,n
criticize,,批评；评论；非难,v
certain,,某一；某种；肯定的；确信的；确实的；无疑的,adj
board,,板；牌子；木板；纸板；委员会；董事会；理事会；伙食,n
shut,,[shut-shut；shutting]　关闭；关上；打烊,v
luck,,运气；好运；幸运,n
simple,,简单的；朴素的；单纯的；直率的；迟钝的；头脑简单的,adj
autograph,,签名 n. 亲笔签名,v
eleventh,,第十一,num
influence,,影响；感化 n. 影响；影响力；产生影响力的人；势力；权势,v
cloud,,使模糊；使阴暗；遮盖；笼罩 n. 云；一群；一团；阴影；天空,v
whale,,鲸,n
talent,,天资；才能；人才,n
few,,很少人；有些；一些 adj. 很少；几乎没有,pron
rain,,下雨 n. 雨；雨天；雨季,v
violin,,小提琴,n
king,,君主；国王；巨子；大王,n
kind,,亲切的；和蔼的；仁慈的 n. 种类,adj
both,,两者；双方 adj. 两个…,pron
market,,销售；出售 n. 市场；股市,v
important,,重要的；重大的；有势力的；有地位的,adj
keen,,热心的；激烈的；敏锐的,adj
nine,,九；九个,num
phrase,,用语言表达；叙述 n. 短语；词组；用语,v
outside,,在外面；向外面 adj.  外面的；外部 prep. 在…外面；向…外面；除…以外,adv
daily,,每日；天天 adj. 每日的；日常的 n.  日报,adv
keep,,[kept-kept] 使保持；使继续；阻止；防止；履行；遵守；保存；保,v
yoghurt,,酸奶；酵母乳,n
elementary,,基本的；基础的；初级的；小学的,adj
topic,,题目；话题；主题,n
skate,,溜冰；滑冰 n. 冰鞋,v
job,,职业；职位；工作；活儿；职责；责任,n
sugar,,在…中加糖 n. 糖,v
daughter,,女儿,n
who,,谁；什么人；…的人；他；她；他们,pron
game,,游戏；娱乐；运动；比赛,n
why,,为什么；…的理由 int.  咳；哎呀,adv
forbid,,[forbade-forbidden] 不许；禁止；妨碍；阻止,v
captain,,船长；机长；上尉；队长；领队,n
bowl,,碗；钵,n
alone,,单独的；孤独的；单单；仅；独一无二的；唯一的,adj
along,,向前地；一道；一起 prep.  沿着；循着,adv
joy,,欢乐；喜悦；乐事；乐趣,n
dialogue,,对话,n
america,,美国；美洲,n
sad,,悲哀的；伤心的；十分糟糕的；令人伤心的,adj
diet,,进特种饮食；节食 n. 日常饮食；特种饮食；规定饮食,v
win,,〔在竞赛、游戏、选举等中〕获胜；赢 n. 〔尤指在体育比赛中的〕胜利；赢,v
sheep,,羊；绵羊,n
rest,,休息；睡眠；剩余部分；其余的人；休息；停止；静止；撑架；支座,"v,n"
soccer,,足球,n
butter,,黄油,n
amount,,合计 n. 总额,v
original,,最初的；原始的；新颖的；有创意的；原创性的 n.  原件,adj
album,,粘贴簿；集邮簿；相册；音乐专辑,n
electric,,电动的；电的,adj
also,,而且；也；此外；同样,adv
say,,说 n. 决定权；发言权 interjection. 哎；我说〔用于表示惊讶或引起别人注意〕,v
sandwich,,把…做成三明治；夹入；挤进 n. 三明治；夹肉面包,v
enough,,足够地；充分地；相当；达到一定的程度 adj.  足够的,adv
increase,,增加；增强；增加；增强,n
shine,,照耀；发光；发亮；干得出色 n.  光泽；光,v
spread,,展开；伸开；散布；蔓延；涂；敷 n.  传播；蔓延；幅度；范围；涂抹在食物上,v
afternoon,,下午；午后,n
attention,,注意力；专心；关注；关心；立正姿势,n
shiny,,光亮的；有光泽的；反光的,adj
visit,,n&v.  参观；访问,
headache,,头痛；令人头痛的人,n
front,,前面的；在前面的 n. 前面；正面；前线；战线,adj
oneself,,自己；自身；亲自；本人,pron
plane,,飞机；平面；水平面,n
parent,,父亲；家长,n
stupid,,愚蠢的；迟钝的；无聊的；恼人的,adj
bad,,坏的；不利的；差的；有缺陷的；邪恶的；道德败坏的；严重的；厉害的,adj
bring,,[brought-brought] 带来；拿来；把…引来；促使；使发生,v
bag,,把…装进袋子 n. 袋；手提包；旅行袋,v
sauce,,沙司；调味汁；酱汁；佐料,n
awake,,醒着的 v.  [awoke-awaken] 醒；唤醒；意识到；醒悟,adj
kiss,,n&v.  吻,
hamburger,,汉堡包,n
offer,,给予；提供；表示愿意；提出；提议 n.  提供；提议；报价；开价,v
fit,,可容纳；装进 adj. 〔尤因经常锻炼而〕健壮的；健康的 n. 〔感情的〕冲动；一阵发作 v. 〔疾病〕发作；突发,v
robot,,机器人；自动机械,n
fix,,修理；固定；安装；安排；确定；整理；收拾；供给或准备,v
need,,需要；必须 n.  需要；必要；缺乏；迫切要求,v
honest,,诚实的；正直的；坦诚的；直率的,adj
rank,,排列；使排成行；将…分等级；属于某等级；居某地位 n. 等级；军衔；职衔,v
cinema,,电影院；电影；电影艺术,n
rubbish,,垃圾；废物；荒谬的念头；废话,n
surf,,冲浪；冲浪；浏览 n. 拍岸浪花；拍岸涛声；拍岸碎浪,v
sure,,确实；当然 adj. 肯定的；有把握的；一定的；必然的；可靠的；稳妥的,adv
angry,,生气的；发怒的；愤怒的,adj
am,,是,v
an,,indefinite article. 一（个）〔用于以元音开头的单词前〕,
fold,,折叠；合拢 n. 褶痕；褶缝,v
as,,同样；一样地 prep.  当做；作为；像；如同,adv
plastic,,塑料的；可塑的,adj
mysterious,,神秘的；难以理解的,adj
plant,,植物；作物；工厂,n
peace,,和平；和睦；平静；安宁；安静,n
drive,,驱赶；驱使；迫使…去〔某处〕 n. 驱车出行,v
atlantic,,大西洋的 n.  大西洋,adj
brother,,兄弟；教友；会友,n
hurt,,弄伤 adj. 痛的；受伤的 n. 〔对感情造成的〕伤害；痛苦,v
strong,,强壮的；强有力的；强大的；牢固的；坚强的；坚定的；强烈的；浓的；精,adj
deal,,发放；给予；处理；对付 n.  交易；协议；大量；很多,v
prove,,证明；证实；结果是；原来是,v
be,,是；就是；在；存在,v
homeland,,祖国；家乡,n
maths,,数学,n
deaf,,聋的；不愿听的；装聋的,adj
dead,,完全地；绝对地 adj. 死的；无感觉的；呆板的 n. 死者,adv
mouth,,嘴；口,n
adj.,,调整（adjacent）,abbr
tomato,,番茄；西红柿,n
sea,,海；海洋,n
sixth,,第六 n.  六分之一,num
search,,n&v.  搜索；寻找；搜查,
see,,[saw-seen] 看；观看；参见；会晤；领会；理解；想象；把…看作；发现；体,v
servant,,仆人；公务员,n
fool,,欺骗；愚弄；干蠢事 adj.  愚蠢的 n. 蠢人；笨蛋,v
sudden,,突然的；意外的 n.  突然发生的事,adj
popularity,,普及；流行,n
mountain,,山,n
by,,被；由；凭借；通过；从…旁过去；经由；在…旁边；靠近；在…之前,prep
whom,,谁,pron
wheat,,小麦；淡黄色；朴实的人,n
dear,,亲爱的；昂贵的 int. 啊；哎呀 n.  亲爱的人,adj
tooth,,牙；牙齿,n
foot,,脚；足,n
sixty,,六十；六十个,num
set,,〔小心地〕放置；放下 n. 〔物品的〕一套；一副；一组 adj. 在…位置的；位于…的,v
outstanding,,杰出的；明显的；未解决的；未偿付的,adj
escalator,,〈美〉自动扶梯,n
medicine,,内服药；医学；内科学,n
flu,,流行性感冒,n
food,,食物；食品,n
fly,,乘飞机 v. 〔棒球中〕击腾空球；击高飞球 n. 蝇；苍蝇 adj. 时髦漂亮的,v
partner,,做…的搭档 n. 配偶；搭档；伙伴；合伙人,v
thursday,,星期四,n
kilometer,,千米,n
river,,河流；江；川,n
spider,,蜘蛛,n
kite,,风筝；纸鸢,n
interview,,面试；会见；采访 n. 接见；会见；面谈；面试,v
bed,,床；床位；床；河床；底,n
bee,,蜜蜂,n
beauty,,美；美丽；美人；美的东西,n
scarf,,围巾；披巾；薄头巾,n
language,,语言；措辞；说法,n
do,,[did-done] 做；从事；实行；进行；尽力；可用；制作；算出；解答,v
humorous,,幽默的；诙谐的,adj
friday,,星期五,n
scary,,恐怖的；吓人的,adj
which,,哪一个；哪一些；…的那个；…的那些；那个；那些,pron
disadvantage,,缺点；不利条件,n
complain,,抱怨；诉苦；投诉；控告,v
fourteen,,十四,num
she,,她,pron
knife,,刀；餐刀,n
piece,,片；块；段；断片；碎块,n
western,,西方的；西部的,adj
carry,,提；挑；背；运送；运载；输送；传送；传播；携带；怀着；支撑,v
refrigerator,,电冰箱,n
elephant,,象,n
party,,社交聚会；党；政党；一方；当事人,n
little,,小的；矮小的；短的；琐碎的；微不足道的；不多的；少到,adj
however,,然而；仍然；无论如何 conj.  不管怎样；然而,adv
deep,,深的；厚的；深切的；强烈的；深沉的；浓的；深刻的；深,adj
shy,,腼腆的；害羞的；胆怯的；有戒心的；畏缩的,adj
for,,为；为了；给；供；代替；代表；因为；由于；就…而言；往；向,prep
fox,,狐狸；狡猾的人,n
perhaps,,或许；大概；可能,adv
aunt,,姑姑；姨妈；伯母；婶婶；舅妈,n
skill,,技能；技巧；手艺；熟练,n
oak,,橡树；橡木,n
trouble,,麻烦；苦恼；困难；疾病；故障；纠纷；动乱,n
divide,,分；分隔；分配；分享；除；使产生分歧 n.  分歧；分开；分界线；分水岭,v
sir,,先生；[S-] 爵士,n
class,,阶级；社会等级；班；班级；课；种类；门类；等级；级别,n
sit,,[sat-sat；sitting] 坐；就座；坐落；被安放；使坐；使就座,v
over,,在…上方；在…上面；越过；从一侧到另一侧；高于；超过；在…期间,prep
six,,六；六个,num
football,,足球；橄榄球,n
dinner,,正餐；主餐；宴会,n
fork,,叉；餐叉；耙；分叉；岔口,n
form,,形成；构成 n. 形式；种类；外形；外貌；表格,v
farmer,,农场主；农民,n
neither,,也不 pron. 两者都不,adv
avoid,,避免；避开；躲开；预防,v
gate,,大门；有大门的出入口；观众人数；门票收入,n
fresh,,新的；新到的；新鲜的；未经腌熏的,adj
he,,他；一个人,pron
very,,很；非常；极其；完全地；正是 adj.  正是的；恰好的；完全的；十足的,adv
big,,大的；巨大的；重大的；主要的；年龄较大的；长大了的,adj
practice,,实践；实践行动；练习；惯例；习俗,n
crowd,,聚集；群集；挤；推 n. 人群；群众；一群；一批,v
sick,,有病的；患病的；恶心的；想吐的；厌恶的；心烦意乱的；恼火的,adj
bit,,一点儿；少许；小片；小块,n
corner,,角；角落；街角；遥远的地区；偏僻处；困境,n
else,,其他；另外,adv
four,,四,num
easily,,容易地；不费力地,adv
beside,,在…旁边；在…附近；和…相比,prep
join,,参加；加入；连接；接合,v
if,,如果；假如；是否；即使；虽然,conj
costume,,戏装；成套服装,n
bathroom,,浴室；盥洗室,n
sky,,天,n
sentence,,宣判；判决 n. 句子；判决；宣判,v
hallway,,走廊；回廊；门厅；过道,n
large,,大的；多的；众多的,adj
surface,,浮出水面；浮现；显露 n. 表面；面；外表；外观,v
in,,在…里；在…内；在…期间；在…之内,prep
tomorrow,,明天 n.  明天；来日；未来,adv
verb,,动词,n
metal,,金属,n
is,,存在；是,v
it,,它；他,pron
fry,,油煎；油炸,v
drink,,喝；饮 n. 一杯[份]饮料；饮；喝,v
announce,,宣布；声称；预告,v
somebody,,某人；有人 n.  重要人物,pron
india,,印度,n
traditional,,传统的；惯例的；口传的；传说的,adj
operate,,动手术；起作用；经营；管理,v
hello,,喂；你好,int
begin,,[began-begun；beginning] 开始,v
parrot,,鹦鹉,n
become,,[became-become] 变成；成为；开始变得,v
alive,,活着的；在世的；存在的；在起作用的；有活力的；活跃的；有生,adj
weekend,,周末的 n. 周末,adj
noodle,,面条,n
plate,,盘子；金属牌；感光底片,n
world,,世界的；世界范围的 n. 世界；地球；天下；领域,adj
library,,图书馆；藏书室；藏书,n
ability,,能力；本领；才能；才智,n
everything,,每件事；一切；最重要的东西,pron
camera,,照相机；摄影机；摄像机,n
table,,桌子；台子；表格,n
bread,,面包；生计；谋生之道,n
side,,面；侧面；旁边；方面；一方；一边；山坡；坡；岸,n
break,,[broke-broken] 打破；损坏；弄坏；破坏；违反；中止；中断；打破,v
restaurant,,餐馆；饭店,n
change,,改变；交换；互换；兑换；换衣；换车 n.  改变；变化；更改；更换,v
draw,,[drew-drawn] 画；描绘；拖；拉；拔出；抽出；提取；汲取；引起；吸引；推,v
cupboard,,柜橱,n
