word,phonetic,translation,part_of_speech
morality,,道德；道德性；德行；品行；道德观；道德规则,n
yield,,出产；让出；放弃；屈服；顺从；倒塌；垮掉 n. 产量,v
electronic,,电子的 n. 电子学；电子设备,adj
transplant,,移栽；移种；移植；使迁移；使移居 n. 移植,vt
terrace,,排屋；地坪；草坪,n
deficit,,赤字；亏空；亏损,n
sacred,,神圣的；宗教的；神圣不可侵犯的,adj
cathedral,,大教堂,n
elegant,,优美的；文雅的；讲究的；简练的；简洁的,adj
synthesis,,综合；合成,n
incidentally,,顺便提及地；顺便提一句,adv
polar,,地极的；近地极的；磁极的；正好相反的；截然对立的,adj
shark,,鲨鱼；勒索者；诈骗者；放高利贷的人,n
linger,,继续逗留；留恋徘徊；继续存留；缓慢消失,vi
historian,,历史学家；史学工作者,n
cumulative,,积累的；渐增的,adj
prototype,,原型,n
overpass,,天桥；立交桥,n
species,,种；类,n
slip,,滑跤；滑落；溜；下降；跌落；悄悄放进 n. 疏漏；差错,v
temperament,,气质；性格,n
cite,,引用；引证；传唤；传讯；表彰；嘉奖,vt
acquaintance,,认识；了解；熟人,n
moan,,呻吟；呜咽；抱怨；发牢骚 vt. 抱怨 n. 呻吟声；呜咽声；怨声；牢骚,vi
quench,,止；扑灭,vt
shed,,脱落；脱去；流出；流下；发出；散发 n. 棚；小屋；货棚,vt
spice,,香料；调味品；趣味；情趣；风味 vt. 使增添趣味；加香料于,n
rating,,等级；品级；评定结果；收视率；收听率,n
assertive,,断定的；过分自信的,adj
autonomous,,自治的；独立自主的,adj
referee,,当裁判 n. 裁判员；证明人；推荐人；仲裁者；调解者,vi
aerial,,飞机的；航空的；空中的；架空的 n. 天线,adj
trial,,试；试验；审判；讨厌的人,n
perception,,感知；觉察；认识；观念；看法,n
elapse,,消逝；过去,vi
symmetry,,对称；匀称；整齐,n
visualize,,想象；设想,vt
reap,,收割；收获；获得；得到,vt
insect,,昆虫；虫,n
presume,,擅自行事 vt. 推测；假定；相信；冒昧；擅自；认定；推定,vi
complement,,补充；互为补充的东西；编制名额；装备定额；补语['kɒmplɪm3nt] vt. 补充；与…相配,n
cable,,缆；索；电缆；电报 vt. 给… 发电报；用电报传送,n
nasty,,令人讨厌的；令人厌恶的；难弄的；困难的；严重的；恶劣的；险恶的；下流的；道德败坏的,adj
intense,,强烈的；紧张的；认真的；热情的,adj
border,,近似；与…接壤 n. 边；边缘；边界 vt. 给…加上边；围；邻接,vi
estate,,地产；房地产,n
articulate,,善于表达的；发音清晰的；表达得清楚有力的 vt. 明确有力地表达；清楚地吐；清晰地发,adj
adhere,,黏附；附着；遵守；坚持；追随；支持,vi
expense,,花费；消费；费用；开支；业务费用,n
traverse,,横渡；横越,vt
rigorous,,严密的；缜密的；严格的；严厉的,adj
yell,,n&vi. 号叫；叫喊,
contemporary,,现代的；当代的；同时代的,adj
tribe,,部落；族,n
activate,,使活动起来；使开始作用,vt
mobilize,,动员起来 vt. 动员；调动；鼓动起,vi
mock,,嘲笑；嘲弄 adj. 模拟的；演习的；假的；假装的 vt. 嘲笑；嘲弄；模仿,vi
minibus,,小型公共汽车,n
repetitive,,重复的；反复性的,adj
gear,,齿轮；传动装置；挡；用具；设备；衣服 vt. 使适应；使适合,n
facilitate,,使…变得容易；使便利,vt
precipitate,,使突然发生；猛然抛下；使沉淀,v
endow,,资助；捐赠；给予；赋予；认为…具有某种特质,vt
financial,,财政的；金融的,adj
respective,,各自的；各个的；分别的,adj
quiver,,颤抖；发抖；抖动 n. 颤抖；抖动；颤声,vi
slot,,狭缝；狭槽；位置；空位 vt. 把…放入狭长开口中；把…纳入其中；使有位置,n
harden,,变硬,v
rot,,腐烂；腐朽 n. 腐烂；腐朽,v
define,,给…下定义；限定,vt
predict,,预言；预告；预测,vt
dictate,,['dIkteIt] n. 口授；命令；规定；要求,v
memorize,,记住；熟记,vt
render,,使得；致使；给予；提供；翻译,vt
undermine,,暗中破坏；逐渐削弱；侵蚀…的基础,vt
subjective,,主观的；个人的,adj
blossom,,开花；发展；长成 n. 花,vi
radical,,根本的；基本的；激进的；激进派的 n. 激进分子,adj
manifest,,明显的；显然的；明了的 vt. 显示；表明；证明；使显现；使显露,adj
blunt,,钝的；率直的；直言不讳的 vt. 使迟钝；使减弱；使钝,adj
endeavor,,n&v. 努力；尽力；尝试,
relieve,,使轻松；使宽慰；缓解；减轻；解除；使得到调剂；接替；替下,vt
quartz,,石英,n
air-conditioning,,空调设备；空调系统,n
adjacent,,邻近的；毗连的,adj
employment,,工作；雇用；使用,n
transport,,运输 n. 运输；运输工具,vt
specific,,特有的；明确的；具体的 n. 详情；细节,adj
analogy,,比拟；类比；类推,n
application,,申请；申请书；施用；涂抹；应用；实施；实用性,n
productive,,多产的；富饶的；富有成效的,adj
prune,,修剪；修整；删除；削减,vt
engage,,使从事于；聘用；吸引；占用；使订婚,vt
chord,,和弦；和音；弦；心弦,n
semester,,学期,n
strategy,,战略；策略,n
remainder,,余下的部分；剩下的人数,n
hypothesis,,假设；假说；前提,n
revolve,,旋转,vi
collapse,,n&vi. 倒坍；瓦解；崩溃；突然失败,
territory,,领土；版图；领域,n
summon,,召唤；传唤；鼓起；振作；召集；召开,vt
flare,,闪耀；烧旺；突发；突然发怒 n. 闪光信号；照明弹,vi
accurate,,准确的；正确无误的,adj
legend,,传说；传奇故事；传奇人物,n
maintain,,维持；维修；保养；主张；赡养,vt
expertise,,专门知识；专长,n
bargain,,讨价还价 n. 特价商品；协议；交易,vi
erect,,竖直的；挺直的 vt. 建造；使竖立,adj
professional,,职业的；专业的；专门的 n. 自由职业者；专业人员,adj
nil,,无；零,n
identification,,身份证明；鉴定；验明；认出；认同,n
migrant,,移居者；移民；候鸟；迁移动物,n
protein,,蛋白质,n
annual,,每年的；一年一次的 n. 年报；年鉴；一年生的植物,adj
exclusive,,奢华的；高级的；独有的；排斥的；不包括…的 n. 独家新闻,adj
repertoire,,全部节目,n
poverty,,贫穷；贫困,n
resort,,求助；凭借；诉诸 n. 求助；凭借；诉诸；求助的对象；采用的手段；常去之地；胜地,vi
testify,,作证；证明；表明；说明 vt. 作证；证明,vi
pearl,,珍珠；珠状物；珍品,n
conclusive,,确实的；最后的；决定性的,adj
margin,,页边空白；差数；差额；余地；边缘,n
apt,,易于…的；有…倾向的；恰当的；适宜的；聪明的；反应敏捷的,adj
remain,,剩下；余留；保持；仍然是 n. 残余；残骸；遗迹,vi
pregnancy,,怀孕,n
shabby,,破旧的；衣衫褴褛的；卑鄙的；不公正的,adj
toss,,掷钱币来决定；翻来覆去 vt. 扔；抛；掷；猛抬；拌；掷；使摇动；使颠簸 n. 掷钱币来决定；猛抬头,vi
demand,,要求；需要；询问 n. 要求；需要,vt
reel,,摇摇晃晃地移动；蹒跚；眩晕；发昏 n. 卷轴；卷筒；卷盘 vt. 卷；绕,vi
pathetic,,差劲的；令人生厌的；引起怜悯的；可怜的；可悲的,adj
dissipate,,消散；消失 vt. 使消散；使消失；浪费；挥霍,vi
flask,,长颈瓶；酒瓶；烧瓶,n
accuse,,指责；归咎于,vt
disturbance,,扰乱；打扰；骚乱；混乱；心神不安；烦恼,n
visceral,,内脏的；腑脏的；出自内心的；发自肺腑的,adj
simultaneous,,同时发生的；同时存在的；同步的；一齐的,adj
instructional,,指导的；教育的,adj
guarantee,,保证；担保物 vt. 保证；担保,n
odor,,气味,n
predecessor,,前任；前辈；原有事物；前身,n
acquire,,取得；获得；学到,vt
literal,,照字面的；原义的；逐字的,adj
notion,,概念；观念；意图；想法；念头,n
default,,不履行义务；拖欠 n. 违约；拖欠；弃权；预设；缺省,v
arc,,弧形；弧；电弧；弧光,n
beverage,,饮料,n
captive,,被俘虏的；被捕获的 n. 俘虏,adj
insane,,极蠢的；荒唐的；精神病的；精神失常的；疯狂的,adj
attribute,,把…归因于 n. 属性,vt
cemetery,,墓地；公墓,n
genetic,,遗传的 n. [-s]遗传学,adj
stitch,,缝；绣 n. 一针；线迹；缝法；针法；编结法；突然剧痛,v
triumph,,成功 n. 凯旋；胜利,vi
vice,,罪恶；恶习；缺点；虎钳,n
detection,,察觉；发觉；侦查；探测,n
bowel,,肠；内部；深处,n
arouse,,引起；唤起；唤醒,vt
optimum,,最合适的；最优的；最佳的,adj
suppress,,压制；镇压；禁止发表；查禁；抑制；忍住；阻止…的生长,vt
pudding,,布丁,n
wrinkle,,起皱纹 n. 皱纹,v
consensus,,一致；一致同意,n
boring,,令人厌烦的；乏味的；无聊的,adj
classic,,最优秀的；典型的；标准的；传统式样的；典雅的 n. 文学名著；经典作品；杰作；优秀的典范,adj
supervise,,监督；管理；指导,v
gossip,,传播流言蜚语 n. 流言蜚语；爱说长道短的人,vi
describe,,形容；描写；画出,vt
dilemma,,窘境；困境,n
engagement,,订婚；婚约；约会,n
wealthy,,富的；富裕的,adj
slum,,贫民窟,n
foam,,起泡沫；吐白沫 n. 泡沫；泡沫材料；泡沫状物,vi
disregard,,不理会；漠视 n. 忽视；漠视,vt
administration,,管理；管理部门；行政机关；实行；执行,n
occasional,,偶尔的；间或发生的,adj
dwell,,居住,vi
incorporate,,包含；加上；吸收；把…合并；使并入,vt
debate,,n&v. 争论；辩论,
extinguish,,熄灭；扑灭；使消亡；使破灭,vt
vulnerable,,易受伤的；脆弱的；易受攻击的；难防御的,adj
furniture,,家具,n
segment,,部分；片段；瓣,n
counterpart,,与对方地位相当的人；与另一方作用相当的物,n
preach,,布道；说教 vt. 宣讲；布道；竭力鼓吹；宣传,vi
flank,,肋；肋腹；侧边；侧翼 vt. 位于…的侧面,n
donate,,捐赠；赠送,vt
pendulum,,摆；钟摆；摇摆不定的事态,n
defiance,,违抗；藐视,n
sovereign,,拥有最高统治权的；至高无上的；具有独立主权的 n. 君主；元首,adj
cater,,满足需要；迎合；提供饮食及服务；承办酒席,vi
attractive,,有吸引力的；引起注意的,adj
significant,,相当数量的；重要的；意义重大的；意味深长的,adj
duplicate,,完全一样的；复制的 n. 完全一样的东西；复制品 vt. 复制；复印；重复,adj
bleed,,出血；流血；泌脂 vt. 勒索…的钱,vi
rein,,缰绳 vt. 勒缰使停步；控制；约束,n
decrease,,减少 n. [dI'kriːs],v
flutter,,振翼；拍翅而飞；飘动；飘扬；快速跳动 n. 紧张；激动不安,vi
volunteer,,自愿；自愿提供；志愿 n. 志愿者；志愿兵,v
overlap,,部分重叠；部分相同 n. 重叠；重叠的部分,v
materialism,,唯物主义,n
installment,,分期付款；分期交付；部分,n
mourn,,哀悼；感到痛心,v
cane,,手杖；茎,n
trifle,,嘲笑；轻视 n. 琐事；小事；无价值的东西,vi
migrate,,迁徙；移栖；移居；迁移,vi
easter,,复活节,n
submit,,屈从；听从；忍受；甘心 vt. 屈从；听从；服从；呈送；提交；主张；建议,vi
novelty,,新奇事物；新奇；新奇感；新奇性；新颖小巧而廉价的物品,n
occupy,,占领；占；占有,vt
string,,线；细绳；一串；一行,n
boom,,激增；繁荣；迅速发展；发出隆隆声 n. 激增；繁荣；迅速发展；隆隆声；嗡嗡声,vi
absence,,缺席；不在；缺席的时间；外出期；缺乏；不存在,n
abolish,,彻底废除；废止,vt
attract,,吸引；引起…注意,vt
cautious,,十分小心的；谨慎的,adj
snatch,,一把抓住 vt. 夺；夺走；抢走；一下子拉；一把抓住；抓住机会做；抽空做 n. 片断,vi
blink,,眨眼睛；闪亮；闪烁 n. 眨眼睛；一瞬间,vi
summit,,最高点；峰顶；最高级会议,n
perfume,,香水；香料；香气 vt. 使充满芳香；洒香水于,n
magnify,,放大；扩大；夸大；夸张,vt
redundant,,多余的；过剩的,adj
situated,,位于…的；坐落在…的；处于…境地的,adj
recession,,衰退；衰退期,n
doubtless,,无疑地；肯定地,adv
negative,,否定的；消极的；负的；阴性的 n. 负片；底片；负数,adj
impose,,把…强加；征,vt
statement,,陈述；声明；结算单；报表,n
trademark,,商标；牌号；特征；标记,n
factor,,因素；因子；系数,n
analogous,,类似的；相似的；可比拟的,adj
substance,,物质；实质；大意；要旨；根据；理由,n
complexion,,肤色；面色；局面；性质,n
continuity,,连续；持续,n
sculpture,,雕刻；雕塑；雕刻作品；雕塑品,n
target,,靶；标的；目标,n
momentum,,动力；冲力；势头；动量,n
wax,,蜡；蜂蜡 vt. 给…上蜡,n
sensation,,感觉能力；感觉；知觉；轰动；引起轰动的事件,n
urban,,都市的；住在都市的,adj
furthermore,,而且；此外,adv
timely,,及时的；适时的,adj
cape,,斗篷；披肩；海角；岬,n
discard,,丢弃；抛弃；遗弃,vt
delicate,,纤细的；易碎的；微妙的；精美的,adj
rebel,,反叛；造反；反对；不服从 n. 反叛分子；反对者,vi
subsidy,,津贴；补助金,n
bounce,,弹起；反弹；颠跳 n. 弹；反弹,v
obscene,,淫秽的；下流的；可憎的；可恶的,adj
tissue,,组织；薄绢；薄纸；手巾纸,n
thanksgiving,,感恩节,n
proficiency,,熟练；精通,n
modest,,谦虚的；适中的；羞怯的,adj
cast,,投；扔；抛；浇铸 n. 演员表；全体演员；石膏绷带；铸型；铸件；投；抛,vt
vocational,,职业的；业务的,adj
crush,,压碎；碾碎；镇压,vt
hatred,,憎恶；憎恨；仇恨,n
slice,,薄片；切片；部分 vt. 切；削；剁,n
electron,,电子,n
embed,,把…嵌入；扎牢；使深留脑中,vt
incline,,斜坡[In'klaIn] vt. 使倾斜,n
elevate,,提升…的职位；提高；改善；使情绪高昂；举起；使上升,vt
designate,,指派；委任；标出；把…定名为,vt
promising,,有希望的；有前途的,adj
slick,,圆滑的；口齿伶俐的；精巧的；巧妙的；灵巧的；光滑的；滑溜的,adj
practicable,,可行的；适用的,adj
item,,条；条款,n
counsel,,律师；法律顾问；忠告；劝告 vt. 劝告；提议,n
canvas,,帆布；帆布画布；油画,n
superintendent,,主管人；监管人；负责人；警长,n
probability,,可能性；可能发生的事；概率,n
contention,,论点；争论；争辩,n
lofty,,高傲的；傲慢的；崇高的；高尚的；高耸的；极高的,adj
explicit,,详述的；明确的；明晰的；直言的；露骨的,adj
rely,,依靠；依赖；信赖；指望,vi
slide,,滑；悄悄地移动 n. 滑动；滑道；滑面；幻灯片,v
utilize,,利用,vt
sticky,,黏性的；胶粘的；湿热的,adj
prevail,,流行；盛行,vi
excessive,,过多的；极度的,adj
denial,,否认；拒绝；拒绝给予,n
assault,,攻击；袭击,n
implicit,,不言明的；含蓄的；内含的；固有的；无疑问的,adj
intensify,,增强；加剧,v
feminine,,女性的；女子的；女子气的,adj
purity,,纯净；纯洁；纯正,n
pattern,,型；式样；模；模型 vt. 仿制；使…仿效,n
settle,,安排；安放；调停；支付；核算；安家；飞落；停留；安定,v
heighten,,提高；加强,v
vehicle,,车辆；机动车；传播媒介；工具；手段,n
scrape,,刮；擦；勉强过日子 n. 刮；擦；刮擦声,v
web,,网；网络；错综复杂的事物,n
femininity,,女性气质,n
plateau,,高原；稳定时期,n
tragic,,悲惨的；可悲的；悲剧的,adj
grin,,咧嘴笑,n
grip,,握紧；抓牢；吸引住…的注意力 n. 紧握,vt
reliance,,依靠；依赖,n
explore,,探险；探索；仔细查阅；探究,v
display,,n&vt. 陈列；展览；显示,
electricity,,电,n
climate,,气候；风土；地带；风气；气氛,n
tentative,,试探的；试验的,adj
disorder,,混乱；杂乱；骚乱,n
aggravate,,加重；加剧；使恶化；激怒；使恼火,vt
criticize,,批评；评论；非难,vt
preside,,主持；主管,vi
economic,,经济的；经济学的 n. 经济学；经济状况,adj
transistor,,晶体管；晶体管收音机,n
statistics,,统计学；统计表,n
grim,,讨厌的；糟糕的；严厉的；冷酷的；无情的,adj
giggle,,咯咯笑；傻笑,n
offspring,,子女；子孙；后代；崽,n
arrest,,逮捕；拘留；停止；阻止；吸引 n. 逮捕；拘留；扣留,vt
mature,,成熟的；成年人的；深思熟虑的；到期的；应支付的 vt. 使成熟,adj
alleviate,,减轻；缓解；缓和,vt
notification,,通知；告示；通知书,n
overflow,,满得外溢；外流；泛滥；充满；洋溢 vt. 淹没；从…中溢出；多得无法容纳 n. 容纳不下的物；溢出；满出；溢流口；溢流管,vi
provoke,,对…挑衅；激怒；激起；引起,vt
threaten,,威胁；恐吓；预示快要来临；构成威胁；可能发生,v
enrich,,充实；使丰富；使富裕；使富有,vt
foil,,箔；金属薄片；陪衬；衬托 vt. 挫败；使受挫折,n
strain,,扭伤；拉伤；尽力使用；紧张；拉紧；尽力 n. 拉紧；过劳；极度紧张；张力；扭伤；拉伤；旋律；品种；家系；气质；个性特点,v
negotiate,,洽谈；协商；谈判；顺利通过；成功越过,v
cellar,,地窖；地下室；酒窖,n
tangle,,缠结；乱作一团 n. 乱糟糟的一堆；混乱；复杂的问题；困惑,v
package,,包裹；包装；一揽子交易 vt. 把…打包；包装,n
intrigue,,耍阴谋；施诡计 vt. 激起…的好奇心；迷住 n. 阴谋；诡计；密谋,vi
orient,,转向特定方向；适应[theO-] vt. 使适应；使熟悉情况；使朝向；以…为方向 n. 东方；亚洲；东半球,vi
crisis,,危机；存亡之际；关键阶段,n
handicap,,缺陷；障碍；不利条件 vt. 妨碍；使不利,n
survival,,幸存；幸存者；残存物,n
shatter,,碎裂 vt. 使粉碎；砸碎；使破灭；使震惊,vi
plea,,恳求；请求；抗辩；答辩；辩护；借口；托辞,n
persuasion,,说服；劝说；信念；信仰,n
keen,,热心的；激烈的；敏锐的；敏捷的,adj
nutrition,,营养,n
detective,,侦探；私人侦探,n
transfer,,搬；转移；调动；转学；转让；过户；乘车；转乘,v
veteran,,经验丰富的 n. 老手；老兵,adj
cereal,,加工而成的谷类食物；谷类植物；谷物,n
esthetic,,美学的；审美的；悦目的；雅致的,adj
indifferent,,冷漠的；不积极的；一般的；平平的,adj
affection,,感情；爱；爱慕,n
diversion,,转移；转向；消遣；娱乐；临时绕行路,n
elementary,,基本的；初级的,adj
eagle,,鹰,n
solemn,,庄严的；隆重的；严肃的,adj
embarrass,,使窘迫；使为难,vt
erroneous,,错误的；不正确的,adj
option,,选择；选择权；选择自由；选择的事物；选课,n
acute,,严重的；急性的；灵敏的；敏锐的；精明的,adj
limitation,,限制；限度；局限,n
jog,,n&v. 慢跑；轻轻碰撞,
terrify,,使害怕；使惊吓,vt
handbook,,手册；便览,n
ascertain,,弄清；查明；确定,vt
crucial,,至关重要的；决定性的,adj
contribute,,捐献；捐款；投稿,v
insert,,插入；嵌入；登载,vt
faith,,信任；信心；信仰；信条,n
inspiration,,灵感；鼓舞人心的人,n
endurance,,忍耐力；持久；耐久,n
highlight,,强调；突出；使显著 n. 最精彩的部分；最重要的事件,vt
candidate,,候选人；投考者；申请求职者,n
strive,,努力；奋斗；力求,vi
database,,数据库,n
intelligible,,可理解的；明白易懂的；清楚的,adj
parallel,,并列的；平行的；类似的；对应的；并联的 n. 可相比拟的事物；相似处；平行线；平行面；纬线 vt. 与…相似；与… 相当；比得上,adj
reject,,拒绝；拒纳；退回；摈弃 n. 被拒货品；不合格产品,vt
hospitality,,友好款待；好客,n
sheer,,垂直地；陡峭地 vi. 急转向；偏离 adj. 完全的；十足的；陡峭的；垂直的；极薄的；透明的,adv
imitation,,模仿；仿制；伪制品；赝品,n
compliment,,赞美；恭维；致意；问候 vt. 赞美；恭维,n
blunder,,跌跌撞撞地走；慌乱地走；犯错误 n. 错误,vi
breach,,破坏；违反；破裂；不和；缺口；裂口 vt. 攻破；在…造成缺口；破坏；违反,n
original,,最初的；新颖的；原版的 n. 原件；原作,adj
comply,,遵从；依从；服从,vi
deviate,,背离；偏离,vi
assignment,,任务；指定的作业；分配；指派,n
album,,粘贴簿；集邮簿；相册,n
stimulus,,促进；刺激,n
electric,,电的；电动的,adj
bewilder,,使迷惑；使难住,vt
regiment,,团；大量 vt. 严格地管制；严密地编组,n
diminish,,变少；变小；降低 vt. 减少；减小；降低,vi
surpass,,超过；优于；多于；超过…的界限；非…所能办到,vt
various,,各种各样的；不同的,adj
depression,,抑郁；沮丧；不景气；萧条；洼地；凹陷,n
affiliate,,使隶属于 n. 附属机构；分公司,vt
unfold,,展开；打开；显露；展现,v
extent,,广度；范围；程度,n
equivalent,,相等的；等量的 n. 相等物；等价物,adj
sensational,,轰动的；耸人听闻的；使人感动的；非常好的,adj
wedge,,楔 vt. 楔入；塞入,n
alienate,,使疏远；使不友好；离间；转让；让渡,vt
brink,,边缘；边沿,n
plague,,瘟疫；鼠疫；灾难；祸患 vt. 使痛苦；给…造成困难,n
perpetual,,永久的；永恒的；长期的；无休止的；没完没了的,adj
retrospect,,回顾,n
fascinate,,强烈地吸引；迷住,vt
colonial,,殖民地的,adj
warfare,,战争；斗争；冲突,n
draft,,草稿；汇票；征兵；通风 vt. 起草；征募,n
complex,,由许多部分组成的；复合的；复杂的；难懂的 n. 综合体；集合体；情结；夸大的情绪反应,adj
assumption,,假定；臆断；担任；承担,n
humidity,,湿度；潮湿；湿气,n
rank,,列入；占特定等级 n. 军衔；职衔；地位；社会阶层；排；行列 vt. 把…分等；给…评定等级,vi
pamphlet,,小册子,n
preparatory,,预备的,adj
neglect,,n&vt. 忽视；忽略；疏忽,
addition,,加；加法；附加物,n
vein,,静脉；血管；叶脉；纹理；纹路；方式；风格,n
carve,,切；把…切碎；雕刻；刻,vt
veil,,面纱；面罩；遮盖物；掩饰物 vt. 掩盖；掩饰,n
shrink,,起皱；收缩；退缩；畏缩,vi
hierarchy,,等级制度；统治集团；领导层,n
ancestor,,祖宗；祖先；原型；先驱,n
hazardous,,危险的；冒险的,adj
locality,,地区；地点,n
proceeding,,诉讼,n
artery,,动脉；干线；要道,n
panic,,恐慌；惊慌失措 n. 恐慌；惊慌；慌乱,v
underestimate,,对…估计不足；低估 n. 估计不足；低估,vt
fold,,折叠；合拢 n. 褶；折叠的部分,vt
transient,,短暂的；转瞬即逝的；临时的；暂住的,adj
hurl,,猛投；狠掷；大声叫骂,vt
competitive,,竞争的；比赛的；好竞争的；求胜心切的；有竞争力的,adj
dean,,教长；主任牧师；学院院长；系主任；训导主任,n
sponge,,用湿海绵擦；揩；过寄生生活 n. 海绵,v
abuse,,滥用；虐待；辱骂；毁谤 n. 滥用；虐待；辱骂,vt
scheme,,密谋；策划 n. 计划；方案；阴谋,v
insulate,,使绝缘；使隔热；使隔音；隔离；使隔绝,vt
consequently,,因此；因而；所以,adv
drain,,慢慢减少 vt. 排去；放水；渐渐耗尽 n. 耗竭；排水沟；排水管,vi
reluctance,,不愿；勉强,n
rape,,n&vt. 强奸,
isolate,,使隔离；使孤立,vt
popularity,,普及；流行；声望,n
nickname,,绰号；诨名 vt. 给…起绰号,n
subsequent,,随后的；后来的,adj
metabolic,,代谢作用的；新陈代谢的,adj
humanity,,人类；人；人性；人道；博爱；人文学科,n
innovation,,新方法；新事物；革新；创新,n
litter,,乱扔废弃物 vt. 乱扔东西 n. 废弃物；被胡乱扔掉的东西；一窝；杂乱的东西,vi
charge,,索价；控告；使充电；使充满；向前冲 n. 费用；管理；控告；指责；电荷；充电,v
shutter,,百叶窗；快门,n
alternate,,交替的；轮流的；间隔的 v. 轮流；交替,adj
biography,,传记,n
procedure,,程序；手续；步骤,n
sample,,样品；试样；样本 vt. 从…抽样；品尝；体验,n
plunge,,n&v. 纵身投入；猛冲；猛跌,
skeptical,,表示怀疑的,adj
ultraviolet,,紫外的,adj
planetary,,行星的,n
visa,,签证,n
diagnose,,诊断；判断,vt
petition,,请愿；正式请求 n. 请愿书；申请书；诉状,v
vicinity,,周围地区；邻近地区,n
naive,,幼稚的；天真的；轻信的,adj
essential,,必要的；本质的 n. 要素；必需品,adj
expenditure,,经费；支出额；花费；支出；消耗,n
vent,,通风口；排放口；开衩 vt. 表达；发泄,n
haunt,,常出没于；使苦恼；使担忧；萦绕在心头；缠绕 n. 常去的地方,vt
precede,,在…之前；先于,vt
gasp,,喘气；倒抽气 vt. 喘着气说出 n. 喘气；倒抽气,vi
stroll,,n&vi. 散步；闲逛,
furnish,,供应；提供；装备,vt
differentiate,,区分；区别 vt. 区分；区别；使不同；使有差异,vi
contact,,接触；联系；交往 vt. 与…接触；与…取得联系,n
garment,,衣服,n
discharge,,释放；排出；卸货 n. 释放；放电,v
exclude,,把…排除在外,vt
scary,,可怕的；骇人的；惊慌的；害怕的；胆小的；易受惊的,adj
criticism,,批评；批判；评论；评论文章,n
enlighten,,启发；开导,vt
utmost,,最远的 n. 极限,adj
prospective,,预期的；未来的；可能的,adj
deduct,,减去；扣除,v
plaster,,灰浆；灰泥；石膏；橡皮膏；膏药 vt. 在…上抹灰泥；厚厚地涂抹,n
consultancy,,顾问；顾问服务公司,n
metropolitan,,大都市的；大都会的；首都的,adj
portray,,描写；描绘；扮演；饰演,vt
garbage,,垃圾；废物；废话；无用的资料,n
suspicious,,猜疑的；疑心的；可疑的；表示怀疑的,adj
scrub,,用力擦洗；把…擦净；取消 n. 矮树丛；灌木丛,v
complain,,抱怨；诉苦；控告；投诉,vi
homogeneous,,同种类的；同性质的；有相同特征的,adj
affirm,,断言；坚持声称；证实；确认,vt
profound,,深度的；深切的；深远的；知识渊博的；见解深刻的；深奥的,adj
marble,,大理石；弹子；弹子游戏,n
anxiety,,焦虑；忧虑；渴望；热望,n
adjust,,适应 vt. 调整；调节；校正,vi
aspiration,,强烈的愿望；志向；抱负,n
vigorous,,朝气蓬勃的；有力的；用力的,adj
vocal,,喜欢畅所欲言的；直言不讳的；嗓音的；发声的 n. 声乐节目,adj
deem,,认为；视为,vt
origin,,起源；起因；出身；血统,n
clash,,发生冲突；不协调；砰地相撞；发出刺耳的撞击声 n. 冲突；不协调；刺耳的撞击声,vi
overturn,,倾覆；翻转；翻倒 vt. 使翻转；使倾覆；使倒下；颠覆；推翻,vi
compel,,强迫；迫使屈服,vt
depress,,使沮丧；使不景气；按下,vt
capable,,有能力的；有才能的,adj
burden,,重担；精神负担 vt. 加重压于；烦扰；负担；装载,n
salute,,敬礼；致意 vt. 向…敬礼；向…致意；赞扬；颂扬 n. 敬礼；致意,vi
clasp,,扣子；钩子；紧抱；紧握 vt. 抱紧；握紧；扣住；扣紧,n
symposium,,讨论会；专题报告会；专题论文集,n
hover,,翱翔；逗留在近旁；徘徊；彷徨；犹豫,vi
random,,任意的；随机的,adj
dine,,进餐 vt. 宴请,vi
personality,,人格；个性；人物,n
sanction,,批准；认可 n. 批准；认可；约束因素；约束力；国际制裁,vt
alert,,警觉的；留神的；注意的 vt. 使认识到；使意识到 n. 警戒；戒备；警报,adj
deduce,,推论；推断；演绎,vt
oak,,栎树；橡树；栎木；橡木,n
client,,委托人；当事人；顾客,n
sip,,小口地喝；抿；呷 n. 小口喝；一小口的量,v
dutiful,,恭敬顺从的；尽职的,adj
contend,,争夺；竞争；搏斗；争斗 vt. 声称；主张,vi
conversion,,转变；变换；改变信仰；皈依,n
brilliant,,光辉的；卓越的,adj
gamble,,赌博；打赌；投机；冒险 vt. 赌；以…为赌注 n. 赌博；投机；冒险,vi
bound,,一定的；有义务的 v. 跳跃；弹回；反跃；成为…的界限；给…划界 n. 跳跃；界限；限制,adj
specification,,规格；规范；明确说明；说明书,n
deport,,把…驱逐出境,vt
counter,,柜台；计数器；筹码,n
rhythm,,韵律；节奏,n
layman,,门外汉；外行,n
conserve,,保护；保藏；保存,vt
stroke,,中风；一举；一次努力；划桨；划水；击；敲；报时的钟声；笔画；一笔；抚摸 vt. 抚摸,n
breed,,繁殖；养育；培育；酿成；产生 n. 品种,v
tease,,戏弄；取笑；挑逗；撩拨,vt
rash,,轻率的；鲁莽的 n. 疹；皮疹；爆发的一连串,adj
fragrance,,芳香；香味；香水,n
management,,管理；处理；管理部门；管理人员,n
cylinder,,圆柱体；圆筒；气缸；泵体,n
fort,,堡垒；城堡,n
avoid,,避免；躲开；撤销,vt
comprehensive,,广泛的；综合的；理解的,adj
tunnel,,挖；开 n. 隧道；坑道；地道,v
